participant,file,passage_raw_any-disfluency_count,passage_perWord_any-disfluency_count,passage_perSyllable_any-disfluency_count,passage_raw_correction-syll_count,passage_perWord_correction-syll_count,passage_perSyllable_correction-syll_count,passage_raw_any-error_count,passage_perWord_any-error_count,passage_perSyllable_any-error_count,phrase,phrase_passage_count,actualPhrase,phrase_raw_any-disfluency_count,phrase_perWord_any-disfluency_count,phrase_perSyllable_any-disfluency_count,phrase_raw_correction-syll_count,phrase_perWord_correction-syll_count,phrase_perSyllable_correction-syll_count,phrase_raw_any-error_count,phrase_perWord_any-error_count,phrase_perSyllable_any-error_count,actualExtendedPhrase,withinFiveSylls_raw_any-disfluency_count,withinFiveSylls_perWord_any-disfluency_count,withinFiveSylls_perSyllable_any-disfluency_count,withinFiveSylls_raw_correction-syll_count,withinFiveSylls_perWord_correction-syll_count,withinFiveSylls_perSyllable_correction-syll_count,withinFiveSylls_raw_any-error_count,withinFiveSylls_perWord_any-error_count,withinFiveSylls_perSyllable_any-error_count
sub-3300002,elephant_11g_all-cols.csv,11,0.05555555555555555,0.031791907514450865,32,0.16161616161616163,0.09248554913294797,13,0.06565656565656566,0.03757225433526012,use,2,use,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,an elephant elephant elephant can use its weight and strength pushing,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,cars_11g_all-cols.csv,11,0.05641025641025641,0.03225806451612903,12,0.06153846153846154,0.03519061583577713,16,0.08205128205128205,0.0469208211143695,use,1,userfriendly userfriendly userfriendly userfriendly,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,often feature feature soft chairs userfriendly userfriendly userfriendly userfriendly dashboards dashboards and other other,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,pencils_11g_all-cols.csv,16,0.08376963350785341,0.049079754601226995,19,0.09947643979057591,0.05828220858895705,14,0.07329842931937172,0.04294478527607362,use,1,users users,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,fallibility fallibility it reminds reminds users users of the luxury luxury luxury,3,0.42857142857142855,0.25,0,0.0,0.0,1,0.14285714285714285,0.08333333333333333
sub-3300002,sandals_11g_all-cols.csv,12,0.061224489795918366,0.034782608695652174,17,0.08673469387755102,0.04927536231884058,17,0.08673469387755102,0.04927536231884058,versatility,1,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,in addition addition addition their versatility versatility versatility versatility versatility with sundresses sundresses sundresses beachwear,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,sparrows_11g_all-cols.csv,8,0.043243243243243246,0.02416918429003021,7,0.03783783783783784,0.021148036253776436,15,0.08108108108108109,0.045317220543806644,versatility,1,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,nature's skill in molding molding versatility versatility versatility versatility versatility studying studying studying their features,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,muffins_11g_all-cols.csv,7,0.033816425120772944,0.018518518518518517,24,0.11594202898550725,0.06349206349206349,20,0.0966183574879227,0.05291005291005291,versatility,2,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,muffins exemplify exemplify exemplify exemplify versatility versatility versatility versatility versatility these scrumptious scrumptious delights delights,1,0.16666666666666666,0.06666666666666667,0,0.0,0.0,0,0.0,0.0
sub-3300002,muffins_11g_all-cols.csv,7,0.033816425120772944,0.018518518518518517,24,0.11594202898550725,0.06349206349206349,20,0.0966183574879227,0.05291005291005291,versatility,2,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and occasions occasions occasions their versatility versatility versatility versatility versatility is not confined confined to,1,0.125,0.06666666666666667,0,0.0,0.0,0,0.0,0.0
sub-3300002,raspberries_11g_all-cols.csv,12,0.06282722513089005,0.03519061583577713,28,0.14659685863874344,0.08211143695014662,30,0.15706806282722513,0.08797653958944282,versatility,1,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,beverages beverages beverages beverages their versatility versatility versatility versatility versatility remains remains unmatched unmatched however,0,0.0,0.0,0,0.0,0.0,1,0.16666666666666666,0.06666666666666667
sub-3300002,trucks_11g_all-cols.csv,6,0.030927835051546393,0.01744186046511628,24,0.12371134020618557,0.06976744186046512,17,0.08762886597938144,0.04941860465116279,comfort,1,comfort comfort,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,efficiency efficiency safety safety and comfort comfort their interiors interiors interiors interiors,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,sandals_11g_all-cols.csv,12,0.061224489795918366,0.034782608695652174,17,0.08673469387755102,0.04927536231884058,17,0.08673469387755102,0.04927536231884058,comfort,2,comfort comfort,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,foot which provides provides both comfort comfort and a buffer buffer against,2,0.2222222222222222,0.16666666666666666,1,0.1111111111111111,0.08333333333333333,2,0.2222222222222222,0.16666666666666666
sub-3300002,sandals_11g_all-cols.csv,12,0.061224489795918366,0.034782608695652174,17,0.08673469387755102,0.04927536231884058,17,0.08673469387755102,0.04927536231884058,comfort,2,comfort comfort,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,widespread appeal appeal beyond beyond comfort comfort and appearance appearance appearance sandals,1,0.14285714285714285,0.08333333333333333,0,0.0,0.0,0,0.0,0.0
sub-3300002,pine_11g_all-cols.csv,13,0.06735751295336788,0.04024767801857585,18,0.09326424870466321,0.05572755417956656,19,0.09844559585492228,0.058823529411764705,comfort,1,comfort comfort,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,seasons seasons they extend extend comfort comfort and provision provision provision to,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,cars_11g_all-cols.csv,11,0.05641025641025641,0.03225806451612903,12,0.06153846153846154,0.03519061583577713,16,0.08205128205128205,0.0469208211143695,comfort,1,comforts comforts,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,dashboards dashboards and other other comforts comforts on the outside outside they,0,0.0,0.0,1,0.125,0.08333333333333333,1,0.125,0.08333333333333333
sub-3300002,cupcakes_11g_all-cols.csv,16,0.08,0.0440771349862259,14,0.07,0.03856749311294766,11,0.055,0.030303030303030304,unique,1,unique unique,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,introduces introduces introduces introduces a unique unique dimension dimension dimension to the,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,blackberries_11g_all-cols.csv,9,0.05142857142857143,0.02857142857142857,11,0.06285714285714286,0.03492063492063492,10,0.05714285714285714,0.031746031746031744,unique,1,unique unique,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,one to relish relish their unique unique taste and to treasure treasure,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,giraffe_11g_all-cols.csv,7,0.03553299492385787,0.02023121387283237,15,0.07614213197969544,0.04335260115606936,12,0.06091370558375635,0.03468208092485549,unique,1,unique unique,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,of patterns patterns each one unique unique akin akin to a human,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,trucks_11g_all-cols.csv,6,0.030927835051546393,0.01744186046511628,24,0.12371134020618557,0.06976744186046512,17,0.08762886597938144,0.04941860465116279,design,2,design design,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,attention attention on roads their design design has evolved evolved over over,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,trucks_11g_all-cols.csv,6,0.030927835051546393,0.01744186046511628,24,0.12371134020618557,0.06976744186046512,17,0.08762886597938144,0.04941860465116279,design,2,designed designed,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,exteriors exteriors exteriors exteriors are designed designed for function function streamlined streamlined,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,sandals_11g_all-cols.csv,12,0.061224489795918366,0.034782608695652174,17,0.08673469387755102,0.04927536231884058,17,0.08673469387755102,0.04927536231884058,design,1,designs designs,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,clean understated understated understated understated designs designs to intricate intricate intricate patterns,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,pens_11g_all-cols.csv,8,0.043243243243243246,0.025,14,0.07567567567567568,0.04375,11,0.05945945945945946,0.034375,design,1,designed designed,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,into enduring enduring enduring strokes designed designed gracefully gracefully gracefully with a,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,cars_11g_all-cols.csv,11,0.05641025641025641,0.03225806451612903,12,0.06153846153846154,0.03519061583577713,16,0.08205128205128205,0.0469208211143695,design,1,design design,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,over over the years their design design has matured matured embracing embracing,1,0.125,0.08333333333333333,0,0.0,0.0,1,0.125,0.08333333333333333
sub-3300002,boots_11g_all-cols.csv,7,0.035,0.019886363636363636,12,0.06,0.03409090909090909,23,0.115,0.06534090909090909,design,2,design design,0,0.0,0.0,0,0.0,0.0,1,1.0,0.5,history history and diverse diverse design design variations variations variations variations have,0,0.0,0.0,0,0.0,0.0,2,0.3333333333333333,0.16666666666666666
sub-3300002,boots_11g_all-cols.csv,7,0.035,0.019886363636363636,12,0.06,0.03409090909090909,23,0.115,0.06534090909090909,design,2,designs designs,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,status status their varied varied designs designs reflect reflect the world's various,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,cupcakes_11g_all-cols.csv,16,0.08,0.0440771349862259,14,0.07,0.03856749311294766,11,0.055,0.030303030303030304,food,1,foodies foodies,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,sophisticated sophisticated sophisticated sophisticated sophisticated foodies foodies with their intricate intricate intricate,0,0.0,0.0,5,1.0,0.4166666666666667,1,0.2,0.08333333333333333
sub-3300002,elephant_11g_all-cols.csv,11,0.05555555555555555,0.031791907514450865,32,0.16161616161616163,0.09248554913294797,13,0.06565656565656566,0.03757225433526012,food,1,food,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,utilize utilize to gather gather food from both the ground and,0,0.0,0.0,2,0.2222222222222222,0.18181818181818182,1,0.1111111111111111,0.09090909090909091
sub-3300002,pens_11g_all-cols.csv,8,0.043243243243243246,0.025,14,0.07567567567567568,0.04375,11,0.05945945945945946,0.034375,artists,1,artists artists,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,beyond beyond just writing writing artists artists have also also treasured treasured,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,pencils_11g_all-cols.csv,16,0.08376963350785341,0.049079754601226995,19,0.09947643979057591,0.05828220858895705,14,0.07329842931937172,0.04294478527607362,artists,1,artists artists,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,beyond beyond mere writing writing artists artists too have cherished cherished it,0,0.0,0.0,3,0.375,0.25,1,0.125,0.08333333333333333
sub-3300002,sandals_11g_all-cols.csv,12,0.061224489795918366,0.034782608695652174,17,0.08673469387755102,0.04927536231884058,17,0.08673469387755102,0.04927536231884058,shades,1,shades,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and the textures textures and shades they come in further further,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,pens_11g_all-cols.csv,8,0.043243243243243246,0.025,14,0.07567567567567568,0.04375,11,0.05945945945945946,0.034375,shades,1,shades,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,paper the spectrum spectrum of shades and effects effects achievable achievable,2,0.25,0.18181818181818182,0,0.0,0.0,1,0.125,0.09090909090909091
sub-3300002,raspberries_11g_all-cols.csv,12,0.06282722513089005,0.03519061583577713,28,0.14659685863874344,0.08211143695014662,30,0.15706806282722513,0.08797653958944282,ranges,1,ranges ranges,0,0.0,0.0,0,0.0,0.0,1,1.0,0.5,spectrum of raspberries raspberries raspberries ranges ranges from a deep passionate passionate,0,0.0,0.0,0,0.0,0.0,2,0.25,0.16666666666666666
sub-3300002,cupcakes_11g_all-cols.csv,16,0.08,0.0440771349862259,14,0.07,0.03856749311294766,11,0.055,0.030303030303030304,culinary,1,culinary culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,dimension dimension dimension to the culinary culinary culinary culinary adventure adventure adventure elevating elevating,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,blackberries_11g_all-cols.csv,9,0.05142857142857143,0.02857142857142857,11,0.06285714285714286,0.03492063492063492,10,0.05714285714285714,0.031746031746031744,culinary,2,culinary culinary culinary culinary,1,1.0,0.25,0,0.0,0.0,0,0.0,0.0,velvety black when used in culinary culinary culinary culinary masterpieces masterpieces masterpieces masterpieces blackberries,1,0.125,0.07142857142857142,0,0.0,0.0,0,0.0,0.0
sub-3300002,blackberries_11g_all-cols.csv,9,0.05142857142857143,0.02857142857142857,11,0.06285714285714286,0.03492063492063492,10,0.05714285714285714,0.031746031746031744,culinary,2,culinary culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,adaptable adaptable beyond beyond their culinary culinary culinary culinary charm blackberries blackberries blackberries bring,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,muffins_11g_all-cols.csv,7,0.033816425120772944,0.018518518518518517,24,0.11594202898550725,0.06349206349206349,20,0.0966183574879227,0.05291005291005291,culinary,1,culinary culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,truly truly exquisite exquisite exquisite culinary culinary culinary culinary journey journey,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,raspberries_11g_all-cols.csv,12,0.06282722513089005,0.03519061583577713,28,0.14659685863874344,0.08211143695014662,30,0.15706806282722513,0.08797653958944282,culinary,1,culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,incorporated incorporated incorporated into into culinary culinary culinary endeavors endeavors endeavors raspberries raspberries,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,oak_11g_all-cols.csv,14,0.07291666666666667,0.04375,12,0.0625,0.0375,10,0.052083333333333336,0.03125,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,oak trees with their sturdy sturdy and,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,oak_11g_all-cols.csv,14,0.07291666666666667,0.04375,12,0.0625,0.0375,10,0.052083333333333336,0.03125,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,resilience resilience and strength these trees are characterized characterized characterized characterized,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,oak_11g_all-cols.csv,14,0.07291666666666667,0.04375,12,0.0625,0.0375,10,0.052083333333333336,0.03125,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,these venerable venerable venerable venerable trees that many many find a,1,0.14285714285714285,0.09090909090909091,5,0.7142857142857143,0.45454545454545453,1,0.14285714285714285,0.09090909090909091
sub-3300002,oak_11g_all-cols.csv,14,0.07291666666666667,0.04375,12,0.0625,0.0375,10,0.052083333333333336,0.03125,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,natural natural natural world oak trees bear witness witness to the,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,oak_11g_all-cols.csv,14,0.07291666666666667,0.04375,12,0.0625,0.0375,10,0.052083333333333336,0.03125,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,embodied embodied embodied by oak trees infuse infuse the surrounding surrounding,2,0.2857142857142857,0.18181818181818182,0,0.0,0.0,0,0.0,0.0
sub-3300002,pine_11g_all-cols.csv,13,0.06735751295336788,0.04024767801857585,18,0.09326424870466321,0.05572755417956656,19,0.09844559585492228,0.058823529411764705,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,pine trees in their resolute resolute resolute,0,0.0,0.0,0,0.0,0.0,1,0.2,0.14285714285714285
sub-3300002,pine_11g_all-cols.csv,13,0.06735751295336788,0.04024767801857585,18,0.09326424870466321,0.05572755417956656,19,0.09844559585492228,0.058823529411764705,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and fortitude fortitude fortitude these trees distinguish distinguish distinguish themselves themselves,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300002,pine_11g_all-cols.csv,13,0.06735751295336788,0.04024767801857585,18,0.09326424870466321,0.05572755417956656,19,0.09844559585492228,0.058823529411764705,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,the shelter shelter of these trees that many many encounter encounter,0,0.0,0.0,0,0.0,0.0,1,0.125,0.09090909090909091
sub-3300002,pine_11g_all-cols.csv,13,0.06735751295336788,0.04024767801857585,18,0.09326424870466321,0.05572755417956656,19,0.09844559585492228,0.058823529411764705,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,the transient transient transient pine trees are the chroniclers chroniclers chroniclers,1,0.14285714285714285,0.09090909090909091,0,0.0,0.0,0,0.0,0.0
sub-3300002,pine_11g_all-cols.csv,13,0.06735751295336788,0.04024767801857585,18,0.09326424870466321,0.05572755417956656,19,0.09844559585492228,0.058823529411764705,trees,5,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,manifested manifested manifested by pine trees saturate saturate saturate the neighboring,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.09090909090909091
sub-3300002,giraffe_11g_all-cols.csv,7,0.03553299492385787,0.02023121387283237,15,0.07614213197969544,0.04335260115606936,12,0.06091370558375635,0.03468208092485549,trees,1,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,employ to browse the tall trees of their native native habitats,1,0.1,0.09090909090909091,0,0.0,0.0,0,0.0,0.0
sub-3300002,elephant_11g_all-cols.csv,11,0.05555555555555555,0.031791907514450865,32,0.16161616161616163,0.09248554913294797,13,0.06565656565656566,0.03757225433526012,trees,1,trees,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,from both the ground and trees of their variety variety variety,0,0.0,0.0,4,0.4444444444444444,0.36363636363636365,2,0.2222222222222222,0.18181818181818182
sub-3300003,trucks_9g_all-cols.csv,7,0.03535353535353535,0.021021021021021023,27,0.13636363636363635,0.08108108108108109,39,0.19696969696969696,0.11711711711711711,ingenuity,1,ingenuity ingenuity ingenuity ingenuity ingenuity,1,1.0,0.2,1,1.0,0.2,0,0.0,0.0,testament testament to human human ingenuity ingenuity ingenuity ingenuity ingenuity playing playing a pivotal pivotal,1,0.14285714285714285,0.06666666666666667,1,0.14285714285714285,0.06666666666666667,0,0.0,0.0
sub-3300003,cupcakes_9g_all-cols.csv,4,0.019704433497536946,0.011661807580174927,23,0.11330049261083744,0.06705539358600583,16,0.07881773399014778,0.04664723032069971,ingenuity,1,ingenuity ingenuity ingenuity ingenuity ingenuity,1,1.0,0.2,1,1.0,0.2,1,1.0,0.2,into its making making the ingenuity ingenuity ingenuity ingenuity ingenuity behind behind cupcakes cupcakes makes,1,0.125,0.06666666666666667,1,0.125,0.06666666666666667,1,0.125,0.06666666666666667
sub-3300003,tulips_9g_all-cols.csv,3,0.015625,0.010344827586206896,7,0.036458333333333336,0.02413793103448276,14,0.07291666666666667,0.04827586206896552,inspire,1,inspire inspire inspire,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,gardens gardens but they do inspire inspire inspire deep emotions emotions emotions and,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,roses_9g_all-cols.csv,12,0.06593406593406594,0.04225352112676056,23,0.12637362637362637,0.08098591549295775,13,0.07142857142857142,0.045774647887323945,inspire,1,inspired inspired inspired,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,palaces palaces palaces and have inspired inspired inspired sonnets sonnets from poets poets,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,trucks_9g_all-cols.csv,7,0.03535353535353535,0.021021021021021023,27,0.13636363636363635,0.08108108108108109,39,0.19696969696969696,0.11711711711711711,vast,1,vast,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,endurance endurance they cover cover vast distances distances distances laden laden,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,cars_9g_all-cols.csv,13,0.06435643564356436,0.03823529411764706,22,0.10891089108910891,0.06470588235294118,15,0.07425742574257425,0.04411764705882353,vast,1,vast,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,reliability and can traverse traverse vast landscapes landscapes to bring people,0,0.0,0.0,0,0.0,0.0,1,0.1111111111111111,0.09090909090909091
sub-3300003,cars_9g_all-cols.csv,13,0.06435643564356436,0.03823529411764706,22,0.10891089108910891,0.06470588235294118,15,0.07425742574257425,0.04411764705882353,momentum,1,momentum momentum momentum,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,essence essence of forward forward momentum momentum momentum in understanding understanding understanding understanding,2,0.3333333333333333,0.15384615384615385,3,0.5,0.23076923076923078,1,0.16666666666666666,0.07692307692307693
sub-3300003,elephants_9g_all-cols.csv,10,0.04807692307692308,0.028328611898016998,16,0.07692307692307693,0.0453257790368272,19,0.09134615384615384,0.053824362606232294,momentum,1,momentum momentum momentum,0,0.0,0.0,0,0.0,0.0,1,1.0,0.3333333333333333,provoked when they charge their momentum momentum momentum can be astonishing astonishing astonishing,0,0.0,0.0,0,0.0,0.0,1,0.1111111111111111,0.07692307692307693
sub-3300003,muffins_9g_all-cols.csv,7,0.03317535545023697,0.01928374655647383,30,0.14218009478672985,0.08264462809917356,20,0.0947867298578199,0.05509641873278237,culinary,2,culinary culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,distinct layer layer to the culinary culinary culinary culinary experience experience experience experience this,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.07142857142857142
sub-3300003,muffins_9g_all-cols.csv,7,0.03317535545023697,0.01928374655647383,30,0.14218009478672985,0.08264462809917356,20,0.0947867298578199,0.05509641873278237,culinary,2,culinary culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,truly truly exquisite exquisite exquisite culinary culinary culinary culinary journey journey,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,cupcakes_9g_all-cols.csv,4,0.019704433497536946,0.011661807580174927,23,0.11330049261083744,0.06705539358600583,16,0.07881773399014778,0.04664723032069971,culinary,1,culinary culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,dimension dimension dimension to the culinary culinary culinary culinary adventure adventure adventure elevating elevating,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,blackberries_9g_all-cols.csv,9,0.05202312138728324,0.03,18,0.10404624277456648,0.06,8,0.046242774566473986,0.02666666666666667,nature,2,nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,their brief presence presence in nature nature serves as a gentle gentle,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,blackberries_9g_all-cols.csv,9,0.05202312138728324,0.03,18,0.10404624277456648,0.06,8,0.046242774566473986,0.02666666666666667,nature,2,nature nature,0,0.0,0.0,1,1.0,0.5,1,1.0,0.5,life the seasonal seasonal seasonal nature nature of blackberries blackberries blackberries encourages,0,0.0,0.0,2,0.2857142857142857,0.16666666666666666,1,0.14285714285714285,0.08333333333333333
sub-3300003,oak_9g_all-cols.csv,8,0.041025641025641026,0.026578073089700997,23,0.11794871794871795,0.07641196013289037,15,0.07692307692307693,0.04983388704318937,nature,1,nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,the resilience resilience resilience of nature nature the roots of these magnificent,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,finches_9g_all-cols.csv,10,0.056179775280898875,0.03322259136212625,19,0.10674157303370786,0.06312292358803986,13,0.07303370786516854,0.04318936877076412,nature,2,nature's nature's,0,0.0,0.0,2,2.0,1.0,0,0.0,0.0,environments environments demonstrates demonstrates demonstrates nature's nature's prowess prowess at fostering fostering,1,0.16666666666666666,0.08333333333333333,4,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.16666666666666666
sub-3300003,finches_9g_all-cols.csv,10,0.056179775280898875,0.03322259136212625,19,0.10674157303370786,0.06312292358803986,13,0.07303370786516854,0.04318936877076412,nature,2,nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,of the beauty beauty of nature nature and to develop develop develop,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,sparrows_9g_all-cols.csv,13,0.07386363636363637,0.042483660130718956,27,0.1534090909090909,0.08823529411764706,18,0.10227272727272728,0.058823529411764705,nature,4,nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and survivalist survivalist survivalist survivalist nature nature their soft colors colors and,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,sparrows_9g_all-cols.csv,13,0.07386363636363637,0.042483660130718956,27,0.1534090909090909,0.08823529411764706,18,0.10227272727272728,0.058823529411764705,nature,4,nature's nature's,0,0.0,0.0,1,1.0,0.5,0,0.0,0.0,diverse conditions conditions conditions shows nature's nature's skill in molding molding versatility,0,0.0,0.0,3,0.375,0.25,1,0.125,0.08333333333333333
sub-3300003,sparrows_9g_all-cols.csv,13,0.07386363636363637,0.042483660130718956,27,0.1534090909090909,0.08823529411764706,18,0.10227272727272728,0.058823529411764705,nature,4,nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,intricate intricate patterns patterns of nature nature and deepens deepens our our,0,0.0,0.0,1,0.14285714285714285,0.08333333333333333,1,0.14285714285714285,0.08333333333333333
sub-3300003,sparrows_9g_all-cols.csv,13,0.07386363636363637,0.042483660130718956,27,0.1534090909090909,0.08823529411764706,18,0.10227272727272728,0.058823529411764705,nature,4,nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and persistence persistence persistence in nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,raspberries_9g_all-cols.csv,4,0.02247191011235955,0.012779552715654952,24,0.1348314606741573,0.07667731629392971,19,0.10674157303370786,0.06070287539936102,nature,2,nature's nature's,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,they epitomize epitomize epitomize epitomize nature's nature's offering offering offering of luxury,0,0.0,0.0,1,0.16666666666666666,0.08333333333333333,4,0.6666666666666666,0.3333333333333333
sub-3300003,raspberries_9g_all-cols.csv,4,0.02247191011235955,0.012779552715654952,24,0.1348314606741573,0.07667731629392971,19,0.10674157303370786,0.06070287539936102,nature,2,nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,yet their transient transient transient nature nature reminds reminds us of life's,1,0.125,0.08333333333333333,0,0.0,0.0,0,0.0,0.0
sub-3300003,muffins_9g_all-cols.csv,7,0.03317535545023697,0.01928374655647383,30,0.14218009478672985,0.08264462809917356,20,0.0947867298578199,0.05509641873278237,exquisite,1,exquisite exquisite exquisite,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,makes them a truly truly exquisite exquisite exquisite culinary culinary culinary culinary journey,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300003,cars_9g_all-cols.csv,13,0.06435643564356436,0.03823529411764706,22,0.10891089108910891,0.06470588235294118,15,0.07425742574257425,0.04411764705882353,tranquil,1,tranquil tranquil,0,0.0,0.0,1,1.0,0.5,0,0.0,0.0,bustling city city to the tranquil tranquil countryside countryside countryside the hum,0,0.0,0.0,3,0.375,0.25,2,0.25,0.16666666666666666
